id,sample,location,sample_date,sample_time,grab_mclr,passive_mclr,spe_mclr,hour,wday,week,month,year,temp_field,do_field,cond_field,ph_field,tds_field,al,p,fe,chloride,nitrate,sulfate,uv_254,turbidity,colour,doc,toc,tn,cyra,mcye_ndaf,sxta,total_cyano,max_temp_c,mean_temp_c,min_temp_c,temp_7d_mean,temp_3d_mean,temp_7d_avgmax,temp_3d_avgmax,total_precip_mm,precip_7d_sum,precip_3d_sum,ul_p,ul_al,ul_fe,lod_cyra,lod_mcye_ndaf,lod_sxta,lod_total_cyano,grab_mclr_lod,passive_mclr_lod,spe_mclr_lod,rdl_al,rdl_p,rdl_fe,rdl_chloride,rdl_nitrate,rdl_sulfate
excfl-22,tcr_053123,Turtle Creek Reservoir,2023-05-31,00:00:00,0,0,NA,0,4,22,5,2023,10.9,NA,NA,NA,NA,40.1180066158072,6.118566786708989,71.56285081731964,2130.7211,140.4115,2190.574592961394,0.03966666666666666,1.495,16.333333333333332,NA,NA,NA,0,0,0,1773.375646501644,28.6,19.4,10.1,12.8,13.833333333333332,20.042857142857144,22.1,0,3.5,0,250,250,250,9,9,9,9,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
yhepx-65,tcr_060723,Turtle Creek Reservoir,2023-06-07,00:00:00,NA,0,NA,0,4,23,6,2023,10.3,10.08,29.6,NA,NA,69.02313982506004,10.306575969066916,114.04221593503938,4835.873,23.3727,2327.9036,0.16933333333333334,1.1973333333333334,24.333333333333332,3.744,3.1959999999999997,0.051675,0,0,0,15216.915600081751,15.9,11.6,7.2,10.742857142857144,9.766666666666666,14.528571428571428,12.266666666666667,0.2,76.50000000000001,40.800000000000004,250,250,250,18,18,18,18,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
aexpd-100,tcr_061323,Turtle Creek Reservoir,2023-06-13,00:00:00,0,0,NA,0,3,24,6,2023,NA,NA,NA,NA,NA,96.39867246648518,9.0981390986759,155.58399102856538,NA,NA,NA,0.19966666666666663,2.0079999999999996,36.333333333333336,8.887,8.653,1.519,0,0,0,0,28.9,20.1,11.2,14.357142857142858,18.6,19.942857142857143,27.133333333333333,0,2,0.8,250,250,250,3.6,3.6,3.6,3.6,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
fhlre-117,tcr_062023,Turtle Creek Reservoir,2023-06-20,00:00:00,0,0,NA,0,3,25,6,2023,11.4,9.49,30,NA,NA,88.8670552873017,8.461704349932466,146.51429947848126,NA,NA,NA,0.18833333333333332,1.883333333333333,35.666666666666664,5.806,5.704,0.1368,0,0,0,0,18.7,13.4,8.1,13.471428571428572,11.366666666666667,16.942857142857143,14.5,0,26.5,9.4,250,250,1000,3.6,3.6,3.6,3.6,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
tqbxa-145,tcr_062823,Turtle Creek Reservoir,2023-06-28,12:50:00,0,0,NA,12,4,26,6,2023,11.9,9.4,31.3,NA,NA,96.11126184032234,39.4784791791281,168.56746156079575,NA,NA,NA,0.18699999999999997,1.4686666666666668,30,4.539,4.639,0.109,0,0,0,0,25.1,22.2,19.3,19.34285714285714,17.96666666666667,25.414285714285715,21.333333333333336,7.6,26.200000000000003,26,250,1000,1000,3.6,3.6,3.6,3.6,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
lpado-163,tcr_070623,Turtle Creek Reservoir,2023-07-06,00:00:00,0,0.01611037589473684,NA,0,5,27,7,2023,12.1,9.16,33.1,NA,NA,76.00312025001188,155.8257167384102,160.15455092194807,NA,NA,NA,0.18600000000000003,1.7733333333333334,20.333333333333332,4.163,4.121,0.1128,0,0,0,0,NA,NA,NA,21.333333333333332,20.700000000000003,24.516666666666666,23.700000000000003,0,76.70000000000002,3.8,250,1000,1000,2,2,2,2,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
dtryh-183,tcr_071223,Turtle Creek Reservoir,2023-07-12,13:57:00,0,0,NA,13,4,28,7,2023,NA,NA,NA,NA,NA,85.26169382903036,7.615766826090144,165.20035624216376,NA,NA,NA,0.18566666666666665,1.4753333333333334,36.333333333333336,3.909,4.053,0.1053,0,0,0,5.073375291435386,29.9,23.4,16.9,22.6,22.333333333333332,28.65,27.133333333333333,0,2.2,2.2,250,1000,1000,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
iefjk-216,tcr_072023,Turtle Creek Reservoir,2023-07-20,12:22:00,0,0,NA,12,5,29,7,2023,NA,NA,NA,NA,NA,43.99841324516716,3.051711270598762,80.32847863131491,NA,NA,NA,0.191,1.4143333333333334,31.666666666666668,4.063,4.148,0.078,0,0,0,0,26.8,22.1,17.4,23.685714285714287,23.333333333333336,28.5,28.133333333333333,16,31.4,25.2,250,1000,1000,3,3,3,3,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
qofce-239,tcr_072523,Turtle Creek Reservoir,2023-07-25,00:00:00,0,0,NA,0,3,30,7,2023,13.3,8.26,33.5,NA,NA,84.14311843604249,73.81123443115705,150.21700433456542,2201.1847,82.2248,2695.9989,0.18600000000000003,1.0466666666666666,35.666666666666664,4.23,3.9875,0.090635,0,0,0,0.0498191487792498,30.1,23,15.8,22.771428571428572,23.333333333333332,27.97142857142857,29.433333333333334,0,19.7,0,250,1000,1000,3,3,3,3,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
zsymq-283,tcr_080123,Turtle Creek Reservoir,2023-08-02,00:00:00,0,0,NA,0,4,31,8,2023,14.4,NA,NA,NA,NA,76.23029073300745,5.050286501555504,172.37960761657365,NA,NA,NA,0.2316666666666667,1.2886666666666666,37,NA,NA,NA,0,0,0,0,25,17.7,10.4,19.82857142857143,18.066666666666666,25.9,24.866666666666667,0,37.2,4.2,250,1000,1000,3,3,3,3,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
slibn-332,tcr_080823,Turtle Creek Reservoir,2023-08-08,12:53:00,0,0,NA,12,3,32,8,2023,15.3,7.65,34.7,NA,NA,96.98571825388896,49.31187731409239,234.01812766832285,NA,NA,NA,0.26333333333333336,1.1773333333333331,33.666666666666664,5.064,5.544,0.1265,0,0,0,3031.4728672594133,24.4,18.6,12.7,18.34285714285714,18.566666666666666,24.07142857142857,23.8,1.3,12.1,11,250,1000,1000,2.25,2.25,2.25,2.25,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
tfiyh-361,tcr_081623,Turtle Creek Reservoir,2023-08-16,13:12:00,0,0,NA,13,4,33,8,2023,16.2,6.93,38.1,NA,NA,85.28593158998926,3.9533062519323297,250.62464238044728,NA,NA,NA,0.25633333333333336,1.2033333333333331,40,4.955,4.995,0.1222,5011453.733489444,0,0,2538.4667873329727,21.3,16.7,12,18.242857142857144,18.566666666666666,22.442857142857143,22.366666666666667,0,34.699999999999996,6.3,250,1000,1000,2,2,2,2,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
pzxil-398,tcr_082323,Turtle Creek Reservoir,2023-08-23,01:14:00,0,0,NA,1,4,34,8,2023,17,7.25,39.8,NA,NA,56.43460057004141,1158.186001963839,272.21905083647727,2072.5128,136.4324,2204.4746,0.22933333333333336,1.4400000000000002,19.333333333333332,5.093,5.217,0.1673,49.154157453732886,0,114293.64133993922,2081.7847206546408,23.3,15.4,7.4,18.442857142857143,16.96666666666667,23.957142857142856,23.266666666666666,0,22.3,1.6,250,1000,1000,3,3,3,3,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
owbqi-402,tcr_082923,Turtle Creek Reservoir,2023-08-29,00:00:00,0,0,NA,0,3,35,8,2023,17.3,7.23,41.5,NA,NA,44.91427204434725,6.461128187547668,343.7506035726074,NA,NA,NA,0.2373333333333333,1.3666666666666665,30.666666666666668,4.417,4.826,0.135,30.37156320904634,0,4141373.500065328,2532.609393439087,25.1,19.2,13.2,17.414285714285715,17.933333333333334,22.8,23.133333333333333,0,26.9,0.2,10000,1000,10000,3,3,3,3,0.22114,0.00631578947368421,NA,2,5,2,NA,NA,NA
pijjv-565,tcr_090623,Turtle Creek Reservoir,2023-09-06,11:18:00,0,0,NA,11,4,36,9,2023,17.3,7.44,41.6,NA,NA,42.370560622853645,7.909087848644163,317.7673619307122,2996.9707774552894,360.7299482837013,2430.9304440800215,0.20233333333333337,1.2933333333333332,32.666666666666664,4.45,4.613999999999999,0.1603,0,0,0,3423.715731035148,19.9,18.3,16.6,16.97142857142857,19.1,22.6,23.433333333333334,0,0,0,10000,1000,10000,2.1176470588235294,2.1176470588235294,2.1176470588235294,2.1176470588235294,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
riero-622,tcr_091323,Turtle Creek Reservoir,2023-09-13,13:30:00,0,0,NA,13,4,37,9,2023,17.4,7.32,30.8,NA,NA,NA,NA,NA,NA,NA,NA,0.21233333333333335,1.12,34,4.819,4.872,0.1604,0,0,0,1352.1357243042962,24.6,20.5,16.3,20.242857142857144,19,24.52857142857143,21.5,1.8,9.200000000000001,5,NA,NA,NA,3,3,3,3,0.22114,0.00631578947368421,NA,NA,NA,NA,NA,NA,NA
ddlux-649,tcr_092023,Turtle Creek Reservoir,2023-09-20,09:07:00,0,0,NA,9,4,38,9,2023,17.4,8.15,39.2,NA,NA,NA,NA,NA,3098.4870012280485,162.6204792569767,2969.822228621251,0.3033333333333333,2.69,51.333333333333336,6.635,6.858,0.1753,0,0,0,5970.274773061697,17.8,13.4,8.9,16.885714285714286,15.666666666666666,21.542857142857144,20.4,0.7,75.60000000000001,29.599999999999998,NA,NA,NA,2.25,2.25,2.25,2.25,0.22114,0.00631578947368421,NA,NA,NA,NA,12,10,9
jkwdk-677,tcr_091623,Turtle Creek Reservoir,2023-09-26,12:57:00,0,0.03475338421052632,NA,12,3,39,9,2023,16.4,9.52,39.9,NA,NA,85.70709692758001,12.051418857115312,384.1781116049748,3047.1233381162774,110.65210125254048,2438.5964293058755,0.25366666666666665,2.2533333333333334,39,5.73,8.319,0.2676,0,0,0,6806.336270975709,18.2,10.2,2.2,12.214285714285714,11.866666666666667,18.485714285714288,18.833333333333332,0,1.1,0,250,1000,1000,4.5,4.5,4.5,4.5,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
tvcmo-708,tcr_100423,Turtle Creek Reservoir,2023-10-04,12:39:00,0,0,NA,12,4,40,10,2023,15.8,9.35,40.1,NA,NA,55.547332779079845,21.25896035929888,303.2580811457236,3158.82690034672,113.39101920389204,2437.298900234966,0.235,1.4766666666666666,35,4.9990000000000006,5.071000000000001,0.1176,0,0,0,10783.233531363025,19.8,14,8.2,14.071428571428571,14.9,21.37142857142857,21.933333333333334,0,0,0,250,1000,1000,1.8,1.8,1.8,1.8,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
gqyxu-745,tcr_101123,Turtle Creek Reservoir,2023-10-11,10:18:00,0,0,NA,10,4,41,10,2023,15.3,8.67,40.8,NA,NA,51.94612299130987,7.319987059274831,294.94014540885763,3043.803596514462,156.10705432577237,2543.7743535544582,0.17533333333333334,1.3133333333333337,35,4.916,4.886,0.12410000000000002,0,0,0,6467.074595946176,17.8,12.1,6.3,14.442857142857143,11.9,19.857142857142858,17.366666666666667,0,20.2,3.7,250,1000,1000,2.1176470588235294,2.1176470588235294,2.1176470588235294,2.1176470588235294,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
asykv-793,tcr_101923,Turtle Creek Reservoir,2023-10-19,12:37:00,NA,0,NA,12,5,42,10,2023,13.9,9.57,39.9,NA,NA,63.85195748584925,7.765286350937008,337.2343487824872,3101.246959168985,77.32938526781768,2202.1371036242604,0.29,1.1733333333333331,44,5.24,5.5569999999999995,0.12220000000000002,0,0,0,1792.0367411407703,15.4,10,4.5,9.1,7.733333333333333,13.014285714285714,12.933333333333334,0,39.1,4.7,10000,1000,10000,3,3,3,3,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
kzrey-816,tcr_102523,Turtle Creek Reservoir,2023-10-25,12:59:00,0,0,NA,12,4,43,10,2023,NA,NA,NA,NA,NA,107.7965346667374,247.64777547232933,402.4963547260328,3349.071079296891,85.29120897794743,2306.1056455277817,0.2996666666666667,2.3266666666666667,54.666666666666664,6.495,6.487,0.1838,0,0,0,11543.31122371782,16.1,11.5,6.8,9.342857142857143,6.966666666666667,13.857142857142858,12.3,0,49.5,7,10000,1000,10000,3,3,3,3,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
jotiv-841,tcr_103123,Turtle Creek Reservoir,2023-10-31,08:28:00,0,0,NA,8,3,44,10,2023,11.9,10.32,37.7,NA,NA,109.85349674140024,12.37716659791429,491.0183942928854,3630.270182006541,188.81032570728215,2435.784884658653,0.27033333333333337,1.5966666666666665,51,5.909000000000001,6.0649999999999995,0.164,0,0,0,2306.056990528412,3.3,-0.7,-4.7,7.9,0.46666666666666656,12.32857142857143,3.533333333333333,0,13.600000000000001,9.9,10000,1000,10000,3.6,3.6,3.6,3.6,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
jbrgj-856,tcr_110823,Turtle Creek Reservoir,2023-11-08,13:32:00,0,NA,NA,13,4,45,11,2023,8.9,11.16,32.5,NA,NA,79.87157790526078,788.52126657098,333.1526352258709,3447.5777960348732,100.17432285180362,2442.834074463815,0.236,1.4400000000000002,41,5.021999999999999,5.231000000000001,0.12420000000000002,0,0,0,12997.585913319315,8.3,3.5,-1.4,2.5285714285714285,2.1,8.014285714285714,7.466666666666667,0,2,2,250,1000,1000,6,6,6,6,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
jmqcb-878,tcr_111523,Turtle Creek Reservoir,2023-11-15,09:30:00,NA,NA,NA,9,4,46,11,2023,6.9,11.76,36.1,NA,NA,81.02537397266119,79.06699411406262,341.7732576660019,3189.212362994643,117.9277868621742,11278.278244206816,0.22433333333333336,1.6333333333333335,38.666666666666664,4.995,5.043,0.1103,0,0,0,14884.096076745422,3.6,0.6,-2.4,0.6285714285714287,-0.7,3.342857142857143,1.6333333333333333,0,1.8,0,250,1000,1000,3,3,3,3,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
ezdxj-891,tcr_112323,Turtle Creek Reservoir,2023-11-23,11:40:00,0,0,NA,11,5,47,11,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23333333333333336,2.27,43,4.968,5.041,0.1065,0,0,0,12551.87991018834,6,3.2,0.3,1.5000000000000002,-0.5666666666666664,6.085714285714285,3.1333333333333333,1.6,57,12,NA,NA,NA,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,0.22114,0.00631578947368421,NA,NA,NA,NA,NA,NA,NA
lqmbf-1058,NA,Turtle Creek Reservoir,2024-05-22,13:20:00,0,0,NA,13,4,21,5,2024,NA,NA,NA,NA,NA,NA,NA,NA,1699.7,28.3788,1983.1112,0.11066666666666668,0.8643333333333333,17,2.32,2.357,0.02952999999999999,NA,NA,NA,NA,25.6,17.6,9.6,14.157142857142858,16.6,21.32857142857143,24.866666666666667,0.2,9.299999999999999,9.299999999999999,NA,NA,NA,NA,NA,NA,NA,0.22114,0.00631578947368421,NA,NA,NA,NA,12,10,9
ceebl-1096,NA,Turtle Creek Reservoir,2024-05-29,13:38:00,0,0,NA,13,4,22,5,2024,12.6,10.23,30.5,NA,NA,NA,NA,NA,1600.2,57.5594,1896.8006,0.09966666666666668,1.2866666666666668,14.333333333333334,2.097,2.001,0.1003,NA,NA,NA,NA,22.8,16.4,9.9,14.77142857142857,14.466666666666667,20.957142857142856,19.7,0,5,0,NA,NA,NA,NA,NA,NA,NA,0.22114,0.00631578947368421,NA,NA,NA,NA,12,10,9
gjfhg-1130,tcr_060524,Turtle Creek Reservoir,2024-06-05,13:25:00,NA,NA,NA,13,4,23,6,2024,14.3,8.92,35.6,NA,NA,48.83317274047139,5.082595444496628,122.3728846714112,1657.7,61.5004,2188.9416,0.09866666666666668,1.2766666666666666,18,2.137,2.298,0.05734,0,0,0,604.0944973310418,22.1,14.6,7,12.4,13.666666666666666,18.271428571428572,19.533333333333335,0.2,10.5,2.1,1000,1000,1000,1.8,1.8,1.8,1.8,0.22114,NA,NA,2,5,2,12,10,9
aeqjo-1152,tcr_061224,Turtle Creek Reservoir,2024-06-12,13:19:00,0,0,NA,13,4,24,6,2024,15.8,8.47,37,NA,NA,36.00668858997526,7.8323125468597325,127.41869120126688,1780,70.3004,2226.9593,0.14766666666666664,1.393333333333333,80.33333333333333,2.744,2.7670000000000003,0.1254,0,0,1919.4356774257944,1224.9237972298238,23.2,15.9,8.6,15.685714285714285,15.733333333333333,21.414285714285715,21.833333333333332,0.9,10.1,5.800000000000001,1000,1000,1000,1.8,1.8,1.8,1.8,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
vawvl-1188,NA,Turtle Creek Reservoir,2024-06-19,13:10:00,0,0,NA,13,4,25,6,2024,16.5,7.86,37.4,NA,NA,63.1348529187557,6.2155633838327216,208.28953923853163,1824.3,76.719,2237.4447,0.138,1.6733333333333331,8.333333333333334,2.8169999999999997,2.8789999999999996,0.12020000000000002,NA,NA,NA,NA,34.7,25.3,15.9,18.9,21.466666666666665,26.414285714285715,30.066666666666666,0,16.7,0,1000,1000,1000,NA,NA,NA,NA,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
zktsw-1216,tcr_062624,Turtle Creek Reservoir,2024-06-26,13:28:00,0,0,NA,13,4,26,6,2024,NA,NA,NA,NA,NA,NA,NA,NA,1794,166.7658,2282.9472,0.149,2.0433333333333334,80,6.122999999999999,6.255,0.13340000000000002,0,0,0,2391.0666589056473,29.4,19.6,9.8,18.82857142857143,16.8,24.685714285714287,21.866666666666667,0.2,32.1,7.7,NA,NA,NA,3,3,3,3,0.22114,0.00631578947368421,NA,NA,NA,NA,12,10,9
gjtwj-1248,tcr_070324,Turtle Creek Reservoir,2024-07-04,13:37:00,NA,0,NA,13,5,27,7,2024,17.9,7.599999999999999,39.6,NA,NA,64.29132954150664,7.664870254982229,249.09504882045195,1902.4,273.9121,2420.7634,0.15,2.296666666666667,107.66666666666669,NA,NA,NA,0,0,0,2385.1922901720804,26.2,19.7,13.1,18.642857142857142,19.466666666666665,25.32857142857143,27.266666666666666,0,0,0,1000,10000,1000,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
xhljf-1285,tcr_071024,Turtle Creek Reservoir,2024-07-10,13:45:00,0,0,NA,13,4,28,7,2024,18.1,7.18,40.9,NA,NA,57.85737999624,6.781305705764777,271.15909510201215,1908.6,135.4629,2510.0706,0.15433333333333332,2.0533333333333332,81.66666666666667,2.485,2.6719999999999997,0.1107,0,0,0,1944.8712300319737,31.2,24.4,17.6,21.385714285714286,23.3,27.314285714285713,30.4,2.4,7.9,3.0999999999999996,250,1000,1000,2.25,2.25,2.25,2.25,0.22114,0.00631578947368421,NA,2,5,2,12,10,9
ofrqp-1318,tcr_071724,Turtle Creek Reservoir,2024-07-17,14:30:00,0,0,NA,14,4,29,7,2024,17.8,6.66,45.5,NA,NA,NA,NA,NA,NA,55.9491,2651.1434,0.1,1.596666666666667,17,2.642,2.742,0.06936999999999999,0,0,0,3467.749191880498,30,24.3,18.5,22.942857142857143,24.2,28.114285714285714,30.166666666666668,5.9,23.6,7.6000000000000005,NA,NA,NA,1.8,1.8,1.8,1.8,0.22114,0.00631578947368421,NA,NA,NA,NA,12,10,9
